Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18367 Rtp 4,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18367 R,tp 4,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Ltp 5,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 L,tp 5,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18407 Rtp 6,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18407 R,tp 6,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
18447 Ltp 7,DVB-S2D300002/3,,DirecTV USA,,,,,Videoguard,Anonymous071017,DVB-S2D,30000,2/3,18447 L,tp 7,,Videoguard,,DirecTV USA,https://www.lyngsat.com/packages/DirecTV-USA-103W.html
